# J filter curve @ T=87K 
# J 2 (X1-3778-P1,S1-334-P1,SN012)
# Wavelength (AA)	T (%)
 4995.00	 0.000259995	
 5014.98	-0.000258185	
 5034.96	 0.000143311	
 5054.94	 0.001181498	
 5074.92	-0.000436800	
 5094.90	 0.000427747	
 5114.88	 0.000093600	
 5134.86	-0.000019200	
 5154.84	-0.000412749	
 5174.82	-0.000697609	
 5194.80	 0.000018800	
 5214.78	-0.000660826	
 5234.76	 0.000175814	
 5254.74	 0.000111515	
 5274.72	 0.001303019	
 5294.70	-0.000251134	
 5314.68	 0.000548612	
 5334.66	 0.000038500	
 5354.64	 0.000526425	
 5374.62	 0.000628655	
 5394.60	 0.000904299	
 5414.58	 0.000780238	
 5434.56	 0.000346187	
 5454.54	 0.000505871	
 5474.52	 0.000138288	
 5494.50	 0.000872064	
 5514.48	-0.000042700	
 5534.46	-0.000408041	
 5554.44	 0.000022600	
 5574.42	 0.000634008	
 5594.40	 0.000654382	
 5614.38	 0.000465387	
 5634.36	 0.000403679	
 5654.34	 0.000471938	
 5674.32	-0.000538604	
 5694.30	-0.000441405	
 5714.28	-0.000239922	
 5734.26	-0.000479369	
 5754.24	-0.000483193	
 5774.22	 0.000232592	
 5794.20	 0.000222345	
 5814.18	 0.000771387	
 5834.16	 0.000978334	
 5854.14	 0.000577115	
 5874.12	 0.000680072	
 5894.10	 0.000810701	
 5914.08	 0.000696888	
 5934.06	 0.000618493	
 5954.04	 0.000067900	
 5974.02	-0.000639281	
 5994.00	-0.000623494	
 6013.98	 0.000149686	
 6033.96	 0.000345462	
 6053.94	 0.000323366	
 6073.92	-0.000174462	
 6093.90	 0.000320743	
 6113.88	 0.000210912	
 6133.86	 0.000675139	
 6153.84	-0.000042500	
 6173.82	 0.000035100	
 6193.80	 0.000174913	
 6213.78	 0.000270221	
 6233.76	 0.001110793	
 6253.74	-0.000249282	
 6273.72	-0.000511586	
 6293.70	-0.000382034	
 6313.68	 0.001019666	
 6333.66	 0.000311706	
 6353.64	-0.000127273	
 6373.62	 0.000363880	
 6393.60	-0.000056900	
 6413.58	-0.000104938	
 6433.56	-0.000332113	
 6453.54	 0.000017300	
 6473.52	 0.000534479	
 6493.50	 0.000587365	
 6513.48	 0.000776434	
 6533.46	 0.000306142	
 6553.44	-0.000467338	
 6573.42	-0.000483416	
 6593.40	 0.000600597	
 6613.38	 0.000363009	
 6633.36	 0.000943760	
 6653.34	-0.000110221	
 6673.32	 0.000416642	
 6693.30	 0.000828363	
 6713.28	-0.000627129	
 6733.26	 0.000659984	
 6753.24	-0.000071000	
 6773.22	 0.000063300	
 6793.20	 0.000605958	
 6813.18	 0.001005888	
 6833.16	-0.000095600	
 6853.14	-0.000296271	
 6873.12	 0.001131812	
 6893.10	 0.000242300	
 6913.08	 0.000048300	
 6933.06	-0.000335044	
 6953.04	-0.000350476	
 6973.02	-0.000064900	
 6993.00	 0.000554201	
 7012.98	-0.000149830	
 7032.96	 0.000132942	
 7052.94	 0.000958534	
 7072.92	 0.001015463	
 7092.90	-0.000244297	
 7112.88	-0.000128086	
 7132.86	 0.000680730	
 7152.84	 0.000348685	
 7172.82	 0.000211121	
 7192.80	 0.000589731	
 7212.78	-0.000321012	
 7232.76	-0.000203191	
 7252.74	-0.000078900	
 7272.72	-0.000134526	
 7292.70	-0.000059800	
 7312.68	 0.000009480	
 7332.66	 0.000704572	
 7352.64	 0.000320313	
 7372.62	-0.000092200	
 7392.60	 0.000325927	
 7412.58	 0.000346537	
 7432.56	 0.000784448	
 7452.54	 0.000360273	
 7472.52	 0.000305482	
 7492.50	 0.000916854	
 7512.48	 0.001086202	
 7532.46	 0.000143188	
 7552.44	 0.000220443	
 7572.42	-0.000204605	
 7592.40	-0.000086000	
 7612.38	-0.000257000	
 7632.36	 0.000551606	
 7652.34	 0.000012500	
 7672.32	 0.000199989	
 7692.30	 0.000342726	
 7712.28	 0.000698685	
 7732.26	 0.000297413	
 7752.24	 0.000490113	
 7772.22	 0.000247390	
 7792.20	-0.000244447	
 7812.18	 0.000509637	
 7832.16	-0.000219925	
 7852.14	 0.000399680	
 7872.12	 0.001547443	
 7892.10	-0.000245982	
 7912.08	 0.000442950	
 7932.06	 0.000088000	
 7952.04	 0.000826447	
 7972.02	-0.000151330	
 7992.00	 0.000542100	
 8011.98	 0.000413703	
 8031.96	 0.000214798	
 8051.94	 0.000330350	
 8071.92	 0.000488275	
 8091.90	-0.000601125	
 8111.88	-0.000338912	
 8131.86	-0.000011000	
 8151.84	-0.000197372	
 8171.82	 0.000424163	
 8191.80	 0.000757288	
 8211.78	 0.000426030	
 8231.76	 0.000131392	
 8251.74	 0.000371316	
 8271.72	-0.000072100	
 8291.70	-0.004629511	
 8311.68	-0.009933492	
 8331.66	-0.005676142	
 8351.64	-0.009042590	
 8371.62	-0.007218227	
 8391.60	-0.008440053	
 8411.58	-0.006084925	
 8431.56	-0.008651448	
 8451.54	-0.007911488	
 8471.52	-0.007686653	
 8491.50	-0.007929658	
 8511.48	-0.006668104	
 8531.46	-0.007283994	
 8551.44	-0.007106339	
 8571.42	-0.006074494	
 8591.40	-0.008241601	
 8611.38	-0.009880494	
 8631.36	-0.008514988	
 8651.34	-0.013555499	
 8671.32	 0.000528650	
 8691.30	-0.007132649	
 8711.28	-0.009448011	
 8731.26	-0.011326366	
 8751.24	-0.003678393	
 8771.22	-0.008879994	
 8791.20	-0.005415913	
 8811.18	-0.004718570	
 8831.16	-0.008251841	
 8851.14	-0.013022658	
 8871.12	-0.004763685	
 8891.10	-0.005137077	
 8911.08	-0.008574281	
 8931.06	-0.006714196	
 8951.04	-0.009241690	
 8971.02	-0.008142537	
 8991.00	-0.012597504	
 9010.98	 0.002438145	
 9030.96	-0.004407508	
 9050.94	-0.007599325	
 9070.92	-0.008660204	
 9090.90	-0.007133354	
 9110.88	-0.005465317	
 9130.86	-0.003018347	
 9150.84	-0.007659471	
 9170.82	-0.013176972	
 9190.80	-0.002624414	
 9210.78	-0.007033718	
 9230.76	-0.005643649	
 9250.74	-0.009523683	
 9270.72	-0.007938055	
 9290.70	-0.006192172	
 9310.68	-0.002400822	
 9330.66	-0.008959929	
 9350.64	-0.006496820	
 9370.62	-0.009143273	
 9390.60	-0.010002618	
 9410.58	-0.016940242	
 9430.56	 0.004311951	
 9450.54	-0.001158346	
 9470.52	-0.004824744	
 9490.50	-0.005727416	
 9510.48	 0.001199458	
 9530.46	-0.007398354	
 9550.44	-0.007005291	
 9570.42	-0.008289840	
 9590.40	-0.004219822	
 9610.38	-0.004281302	
 9630.36	-0.003399954	
 9650.34	-0.014273194	
 9670.32	-0.005029869	
 9690.30	-0.005599876	
 9710.28	-0.000082700	
 9730.26	-0.005198897	
 9750.24	-0.006738811	
 9770.22	-0.004294862	
 9790.20	-0.009457275	
 9810.18	-0.005432660	
 9830.16	-0.008523052	
 9850.14	-0.007335970	
 9870.12	 0.003242759	
 9890.10	-0.003312558	
 9910.08	-0.003813306	
 9930.06	-0.000763755	
 9950.04	-0.002389018	
 9970.02	-0.004491646	
 9990.00	-0.002270384	
10009.98	-0.007963432	
10029.96	-0.000414943	
10049.94	-0.004559013	
10069.92	-0.006550116	
10089.90	-0.001395936	
10109.88	-0.015091327	
10129.86	-0.006504089	
10149.84	-0.006376435	
10169.82	-0.013307521	
10189.80	 0.003800350	
10209.78	 0.000216994	
10229.76	-0.003999196	
10249.74	-0.003897192	
10269.72	 0.001157679	
10289.70	-0.009001042	
10309.68	-0.007450547	
10329.66	-0.003623719	
10349.64	-0.001926364	
10369.62	-0.008814277	
10389.60	-0.008568594	
10409.58	-0.004413655	
10429.56	-0.005353240	
10449.54	-0.004430437	
10469.52	-0.004378619	
10489.50	-0.004220984	
10509.48	-0.005580146	
10529.46	-0.006125000	
